brandName,modelName,modelYear,modelNameVariant,modelVariant,availableFrom,articleNumber,GTIN,UPC,availFrameSizes,frameSize,frameSizeCm,frameSizeInch,frameSizeLetter,isOneSize,rrp,special,dealer,frame,frameType,frameTypeKey,material,engine,engineBrand,engineSpeed,engineTorque,enginePowerOutput,hasEngine,battery,batteryBrand,batteryCapacity,batteryLock,display,charger,chargerBrand,chargerPower,fork,forkSuspensionTravel,shock,rearSuspensionTravel,shockSuspensionTravel,shockMounting,hasShock,marketingColor,frameGlossiness,color,gearRearDerailleur,gearSystemKey,gearCount,hasGearHub,hasDerailleurGear,gearShiftLever,sprocket,sprocketCount,smallestSprocket,largestSprocket,brakes,brake lever,brak DiscFront,diameterFrontDisc,brakeDiscRear,diameterRearDisc,brakesBrand,brakeTypeKey,hasCoasterBrake,saddle,seatPost,innerDiameterSeatPost,outerDiameterSeatPost,saddleClamping,handlebarMarketing,materialHandlebar,widthHandlebar,clampDiameterHandlebar,stem,materialStem,hasAdjustableStem,lengthStem,clampDiameterStem,grips,hasErgonomicGrips,bell,hasBell,headset,hasInternalCableRouting,pedals,wheelset,rims,rimFront,rimRear,sizeRimFront,sizeRimRear,diameterRimFront,diameterRimRear,widthRimFront,widthRimRear,tyres,tyreFront,tyreRear,sizeTireFront,sizeTireRear,widthTireFront,widthTireRear,diameterTireEtrtoFront,diameterTireEtrtoRear,widthTireEtrtoFront,widthTireEtrtoRear,wheelset,hasPlusSizeWheels,wheelSize,wheelSizeFront,wheelSizeRear,hasMixedWheelSizes,hubs,hubFront,widthHubFront,diameterHubFront,numberOfHolesHubFront,discRotorMountHubFront,hubRear,widthHubRear,diameterHubRear,numberOfHolesHubRear,discRotorMountHubRear,spokes,frontLight,rearLight,hasLighting,fenders,hasFenders,hasFenderMountingOption,chainGuard,kickstand,hasKickstand,hasKickstandMountingOption,carrier,hasRearCarrier,hasRearCarrierMountingOption,frontCarrier,hasFrontCarrier,hasFrontCarrierMountingOption,lock,chainring,chainringTeeth,chainringChainline,chainringMounting,crankset,lengthCrankset,mountingCrankset,chain,driveTrain,mainImageFile,SecondaryImageFile,DetailImageFile1,DetailImageFile2,DetailImageFile3,IsoCategory,categoryKey,categoryName
HEPHA,City 7,2026,City 7 Performance,Performance,,2620407LS45WG,10694685362811,,"S, M, L",S (45cm),45,,S,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NVX32 NLO DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Warm Grey,matt,,FALSE,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 175mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Super Comfort, 31,8mm, 700mm, ErgoAdjustt",aluminum,700,31.8,"ISTOS FlexStem, 90mm, 31,8mm, 0-50°, ErgoAdjust",aluminum,TRUE,90,31.8,"ISTOS  Grips Super Comfort, 95 / 140mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"H-856F5: OD56*ID39,8*CONE RACE_39,8",FALSE,"Fuxon VPE-461 BORON AXLE, Alloy",FALSE,"ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole",27.5,27.5,584,584,25,25,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,27.5,27.5,2.2,2.2,584,584,55,55,FALSE,FALSE,27.5,27.5,27.5,FALSE,,KT-DHF2C2,100,9,36,Centerlock,Shimano / Nexus 5,135,10,36,Centerlock,13G ED Black,Litemove SE-70 / 70 Lux,AXA Blue Line LED,TRUE,"ISTOS Fender, 27,5"", Alloy",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Carrier, 27,5"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City7_LongRange_LS_WarmGrey,,,,,2,CITY,eCity
HEPHA,City 7,2026,City 7 Performance,Performance,,2620407LS50WG,10694685362828,,"S, M, L",M (50cm),50,,M,FALSE,2999,,2142.14,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NVX32 NLO DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Warm Grey,matt,,FALSE,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 175mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Super Comfort, 31,8mm, 700mm, ErgoAdjustt",aluminum,700,31.8,"ISTOS FlexStem, 90mm, 31,8mm, 0-50°, ErgoAdjust",aluminum,TRUE,90,31.8,"ISTOS  Grips Super Comfort, 95 / 140mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"H-856F5: OD56*ID39,8*CONE RACE_39,8",FALSE,"Fuxon VPE-461 BORON AXLE, Alloy",FALSE,"ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole",27.5,27.5,584,584,25,25,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,27.5,27.5,2.2,2.2,584,584,55,55,FALSE,FALSE,27.5,27.5,27.5,FALSE,,KT-DHF2C2,100,9,36,Centerlock,Shimano / Nexus 5,135,10,36,Centerlock,13G ED Black,Litemove SE-70 / 70 Lux,AXA Blue Line LED,TRUE,"ISTOS Fender, 27,5"", Alloy",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Carrier, 27,5"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City7_LongRange_LS_WarmGrey,,,,,2,CITY,eCity
HEPHA,City 7,2026,City 7 Performance,Performance,,2620407LS55WG,10694685362835,,"S, M, L",L (55cm),55,,L,FALSE,2999,,2142.14,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NVX32 NLO DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Warm Grey,matt,,FALSE,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 175mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Super Comfort, 31,8mm, 700mm, ErgoAdjustt",aluminum,700,31.8,"ISTOS FlexStem, 90mm, 31,8mm, 0-50°, ErgoAdjust",aluminum,TRUE,90,31.8,"ISTOS  Grips Super Comfort, 95 / 140mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"H-856F5: OD56*ID39,8*CONE RACE_39,8",FALSE,"Fuxon VPE-461 BORON AXLE, Alloy",FALSE,"ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole","ISTOS Rim, 27,5"", Alloy Tour, 584x25, 36 hole",27.5,27.5,584,584,25,25,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,Schwalbe / Motion Big Apple / 55-584,27.5,27.5,2.2,2.2,584,584,55,55,FALSE,FALSE,27.5,27.5,27.5,FALSE,,KT-DHF2C2,100,9,36,Centerlock,Shimano / Nexus 5,135,10,36,Centerlock,13G ED Black,Litemove SE-70 / 70 Lux,AXA Blue Line LED,TRUE,"ISTOS Fender, 27,5"", Alloy",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Carrier, 27,5"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City7_LongRange_LS_WarmGrey,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408HS45GR,10694685362842,,"M, L, XL",M (45cm),45,,M,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Grey,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_HighStep_Grey,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408HS50GR,10694685362859,,"M, L, XL",L (50cm),50,,L,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Grey,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_HighStep_Grey,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408HS55GR,10694685362866,,"M, L, XL",XL (55cm),55,,XL,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Grey,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 350mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 100mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,100,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_HighStep_Grey,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408LS45LA,10694685362903,,"M, L, XL",M (45cm),45,,M,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Lavender,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_LowStep_Lavender,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408LS50LA,10694685362910,,"M, L, XL",L (50cm),50,,L,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Lavender,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_LowStep_Lavender,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408LS55LA,10694685362927,,"M, L, XL",XL (55cm),55,,XL,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Lavender,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 350mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 100mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,100,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_LowStep_Lavender,,,,,2,CITY,eCity
HEPHA,City 8,2026,City 8 Performance,Performance,,2620408LS45GR,10694685362873,,"M, L, XL",M (45cm),45,,M,FALSE,2999,,2142.142857,HEPHA Alloy Premium ,Low Step,WAVE,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-600B (600Wh),HEPHA,600,TRUE,HEPHA SC-351 (3.50” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour NCX32e-Sport AIR 2C DS,80,FALSE,FALSE,FALSE,FALSE,FALSE,Grey,matt,,Shimano / NEXUS / 5-Speed,,5,TRUE,FALSE,Shimano / SL-C7000-5 / Nexus,Gates / Sprocket Nexus / 28T,1,28,28,Shimano BR-MT410,Shimano BR-MT410,"SM-RT54, M 180MM",180,"RT-EM300, M 160MM",160,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Comfort, 155mm","ISTOS Seat Post Light, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Comfort, 31,8mm, 700mm, ErgoAdjust",aluminum,700,31.8,"ISTOS FlexStem, 80mm, 31,8mm, 0-50°, ErgoAdjust, Internal Cable Routing",aluminum,TRUE,80,31.8,"ISTOS  Grips Comfort, 95 / 135mm",TRUE,"Annuo, 11A-05 Bell black",TRUE,"TOKEN TK32266, ZS56, ICR",TRUE,"WELLGO C220DU BORON AXLE, Alloy",FALSE,"ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole","ISTOS Rim, 28"", Alloy Tour, 622x30, 32 hole",28,28,622,622,30,30,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,Schwalbe / Motion Big Apple / 50-622,28,28,2.0,2.0,622,622,50,50,FALSE,FALSE,28,28,28,FALSE,,KT-TZ1F,100,15,32,Centerlock,Shimano / Nexus 5,135,10,32,Centerlock,14G ED Black,"ISTOS Light, 100 LUX",Satelite M18,TRUE,"ISTOS Fender, 28"", Duraplast",TRUE,TRUE,FALSE,ISTOS  Kickstand 40mm,TRUE,TRUE,"ISTOS Flex Carrier, 28"", MIK HD, Child-Seat ready",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Gates / CDX / BCD104, 42T, CL=45.5MM",42,45.5,Direct Mount,"ISTOS Crank, 165mm, ISIS, Alloy, Light",165,ISIS,Gates / CDX / 122T,Belt,HEPHA_MY26_City8_Performance_LowStep_Grey,,,,,2,CITY,eCity
